universityName,admissionType,departmentName,grade50,grade70
단국대학교,,심리치료학과,3.34,3.34
단국대학교,,아시아중동학부(몽골학전공),4.1,4.1
단국대학교,,아시아중동학부(일본학전공),4.0,4.0
단국대학교,,아시아중동학부(중동학전공),5.17,5.17
단국대학교,,에너지공학과,5.26,5.51
단국대학교,,영미인문학과,3.39,3.39
단국대학교,,영어과,5.02,5.02
단국대학교,,유럽중남미학부(독일학전공),5.64,5.64
단국대학교,,유럽중남미학부(러시아학전공),5.76,5.76
단국대학교,,유럽중남미학부(스페인중남미학전공),5.0,5.0
단국대학교,,유럽중남미학부(포르투갈브라질학전공),5.28,5.28
단국대학교,,융합반도체공학과,3.23,3.23
단국대학교,,의생명과학부(미생물학전공),5.46,5.5
단국대학교,,의생명과학부(생명과학전공),3.98,3.98
단국대학교,,의생명과학부(의생명시스템학전공),4.06,4.06
단국대학교,,의예과,1.29,1.29
단국대학교,,인문사회계열광역,4.92,4.97
단국대학교,,자연공학계열광역,5.22,5.56
단국대학교,,전자전기공학과,3.0,3.0
단국대학교,,정치외교학과,3.1,3.1
단국대학교,,제약공학과,2.8,2.8
단국대학교,,철학과,3.57,3.57
단국대학교,,컴퓨터공학과,2.91,2.91
단국대학교,,토목환경공학과,2.7,2.7
단국대학교,,통계데이터사이언스학과,2.76,2.76
단국대학교,,행정학과,3.33,3.33
단국대학교,,화학공학과,3.04,3.04
단국대학교,1,건축학부 [건축학전공(5년제)],3.51,3.51
단국대학교,1,건축학부(건축공학전공),3.77,3.77
단국대학교,1,경제학과,3.62,3.62
단국대학교,1,고분자시스템공학부 (고분자공학전공),3.17,3.17
단국대학교,1,고분자시스템공학부 (파이버융합소재공학전공),3.75,3.75
단국대학교,1,국어국문학과,3.29,3.29
단국대학교,1,기계공학과,2.79,2.79
단국대학교,1,도시계획ㆍ부동산학부,4.76,4.76
단국대학교,1,무역학과,4.93,4.93
단국대학교,1,미디어커뮤니케이션학부,4.67,4.67
단국대학교,1,사이버보안학과,2.71,2.71
단국대학교,1,사학과,3.85,3.85
단국대학교,1,상담학과,4.07,4.07
단국대학교,1,영미인문학과,5.99,5.99
단국대학교,1,정치외교학과,3.71,3.71
단국대학교,1,철학과,3.62,3.62
단국대학교,1,통계데이터사이언스학과,2.49,2.49
단국대학교,1,행정학과,2.94,2.94
단국대학교,10,에너지공학과,3.77,3.86
단국대학교,100,산업경영학과(야),4.63,5.24
단국대학교,11,고분자시스템공학부 (고분자공학전공),2.68,2.74
단국대학교,12,전자전기공학과,2.81,2.9
단국대학교,15,문예창작과,3.68,3.81
단국대학교,15,토목환경공학과,3.22,3.49
단국대학교,15,화학공학과,2.77,2.94
단국대학교,17,경영학부,2.65,2.67
단국대학교,2,건축학부 [건축학전공(5년제)],3.66,3.66
단국대학교,2,건축학부(건축공학전공),4.66,4.66
단국대학교,2,경제학과,2.99,2.99
단국대학교,2,고분자시스템공학부 (고분자공학전공),3.03,3.03
단국대학교,2,고분자시스템공학부 (파이버융합소재공학전공),4.61,4.61
단국대학교,2,국어국문학과,3.3,3.3
단국대학교,2,기계공학과,3.54,3.54
단국대학교,2,도시계획ㆍ부동산학부,3.83,3.83
단국대학교,2,모바일시스템공학과,3.69,3.69
단국대학교,2,무역학과,3.01,3.01
단국대학교,2,법학과,3.61,3.61
단국대학교,2,사학과,3.42,3.42
단국대학교,2,상담학과,3.08,3.08
단국대학교,2,융합반도체공학과,3.78,3.78
단국대학교,2,전자전기공학과,3.73,3.73
단국대학교,2,철학과,2.56,2.56
단국대학교,2,컴퓨터공학과,4.15,4.15
단국대학교,2,토목환경공학과,3.4,3.4
단국대학교,2,화학공학과,2.71,2.71
단국대학교,20,치의예과,1.25,1.4
단국대학교,3,경영학부,3.99,3.99
단국대학교,3,고분자시스템공학부 (고분자공학전공),4.24,4.24
단국대학교,3,국제경영학과,3.29,3.29
단국대학교,3,도시계획ㆍ부동산학부,3.71,3.71
단국대학교,3,미디어커뮤니케이션학부,2.59,2.59
단국대학교,3,법학과,2.5,2.5
단국대학교,3,상담학과,3.18,3.18
단국대학교,3,소프트웨어학과,2.98,2.98
단국대학교,3,영미인문학과,4.48,4.48
단국대학교,3,융합반도체공학과,4.36,4.36
단국대학교,3,정치외교학과,2.83,2.83
단국대학교,3,컴퓨터공학과,3.7,3.7
단국대학교,3,토목환경공학과,3.82,3.82
단국대학교,3,통계데이터사이언스학과,4.1,4.1
단국대학교,3,행정학과,4.77,4.77
단국대학교,3,화학공학과,3.25,3.25
단국대학교,30,인문계열광역,3.27,3.63
단국대학교,37,사회계열광역,3.69,4.03
단국대학교,4,경영학부,3.4,3.4
단국대학교,4,경제학과,3.26,3.26
단국대학교,4,국어국문학과,2.58,2.58
단국대학교,4,글로벌한국어과,4.02,4.02
단국대학교,4,기계공학과,4.01,4.01
단국대학교,4,무역학과,2.52,2.52
단국대학교,4,사학과,2.69,2.69
단국대학교,4,소프트웨어학과,3.19,3.19
단국대학교,4,영미인문학과,2.44,2.44
단국대학교,4,전자전기공학과,3.41,3.41
단국대학교,4,컴퓨터공학과,2.38,2.38
단국대학교,4,화학공학과,3.3,3.3
단국대학교,40,의예과,1.3,1.48
단국대학교,41,사회계열광역,2.85,3.01
단국대학교,5,과학교육과,2.44,2.44
단국대학교,5,도시계획ㆍ부동산학부,2.77,2.83
단국대학교,5,미디어커뮤니케이션학부,2.38,2.66
단국대학교,5,아시아중동학부(베트남학전공),4.92,5.11
단국대학교,5,유럽중남미학부(독일학전공),4.18,4.74
단국대학교,5,유럽중남미학부(포르투갈브라질학전공),4.29,4.29
단국대학교,5,유럽중남미학부(프랑스학전공),4.9,4.9
단국대학교,5,한문교육과,2.98,3.12
단국대학교,5,행정학과,3.0,3.14
단국대학교,51,인문사회계열광역,4.1,4.28
단국대학교,6,경영학부,2.7,2.84
단국대학교,6,경제학과,2.65,2.79
단국대학교,6,수학교육과,2.19,2.33
단국대학교,64,자연공학계열광역,3.9,4.1
단국대학교,7,고분자시스템공학부 (파이버융합소재공학전공),2.83,3.1
단국대학교,7,무역학과,2.88,2.9
단국대학교,7,물리학과,4.44,4.47
단국대학교,7,소프트웨어학과,3.01,3.11
단국대학교,7,아시아중동학부(몽골학전공),4.49,4.61
단국대학교,7,아시아중동학부(중동학전공),4.3,4.79
단국대학교,7,유럽중남미학부(러시아학전공),4.87,5.85
단국대학교,7,특수교육과,2.83,2.86
단국대학교,8,건축학부(건축공학전공),2.99,3.01
단국대학교,8,경영공학과,4.14,4.27
단국대학교,8,경영학부,3.35,3.36
단국대학교,8,법학과,2.58,2.63
단국대학교,8,사회복지학과,3.68,3.85
단국대학교,8,수학과,3.95,4.05
단국대학교,8,식품영양학과,3.62,3.67
단국대학교,8,신소재공학과,3.47,3.48
단국대학교,8,아시아중동학부(일본학전공),3.84,3.93
단국대학교,8,아시아중동학부(중국학전공),4.13,4.48
단국대학교,8,약학과,1.39,1.4
단국대학교,8,영어과,3.71,3.74
단국대학교,8,인문계열광역,3.15,3.27
단국대학교,8,화학과,3.6,3.69
단국대학교,9,건축학부 [건축학전공(5년제)],2.58,2.76
단국대학교,9,공공정책학과,3.56,3.69
단국대학교,9,공공정책학과(야),5.21,5.4
단국대학교,9,기계공학과,2.92,3.03
단국대학교,9,보건행정학과,3.95,4.21
단국대학교,9,생명자원학부(식량생명공학전공),3.48,3.78
단국대학교,9,식품자원경제학과,4.0,4.12
단국대학교,9,심리치료학과,3.69,3.9
단국대학교,9,유럽중남미학부(스페인중남미학전공),3.64,4.21
단국대학교,9,융합반도체공학과,2.91,3.04
단국대학교,9,제약공학과,2.85,3.0
대구가톨릭대학교,10,건축공학과,5.92,6.35
대구가톨릭대학교,10,소방방재학과,4.84,5.1
대구가톨릭대학교,10,식품영양학과,5.05,5.2
대구가톨릭대학교,10,심리학과,4.05,4.6
대구가톨릭대학교,10,외식조리제과제빵학과,4.71,5.03
대구가톨릭대학교,10,컴퓨터소프트웨어학부,6.21,6.63
대구가톨릭대학교,12,의예과,1.76,2.03
대구가톨릭대학교,12,자율전공학부,5.09,5.45
대구가톨릭대학교,12,컴퓨터소프트웨어학부,5.5,5.87
대구가톨릭대학교,20,컴퓨터소프트웨어학부,4.96,5.51
대구가톨릭대학교,3,AI빅데이터공학과,6.75,7.08
대구가톨릭대학교,3,반려동물보건학과,3.71,3.79
대구가톨릭대학교,3,소프트웨어융합학과,6.5,6.6
대구가톨릭대학교,4,안경광학과,4.96,5.34
대구가톨릭대학교,5,문헌정보학과,4.84,4.97
대구가톨릭대학교,5,배터리공학과,6.71,7.13
대구가톨릭대학교,5,보건의료경영학과,5.3,5.55
대구가톨릭대학교,5,소프트웨어융합학과,6.0,6.0
대구가톨릭대학교,5,약학부,1.68,1.74
대구가톨릭대학교,5,영어학과,6.25,6.25
대구가톨릭대학교,5,전기공학과,3.96,4.34
대구가톨릭대학교,5,제약공학과,4.75,4.98
대구가톨릭대학교,5,호텔관광학과,6.42,6.42
대구가톨릭대학교,6,경영학과,5.25,5.25
대구가톨릭대학교,6,글로벌항공서비스학과,5.0,5.27
대구가톨릭대학교,6,기계공학과,5.25,5.35
대구가톨릭대학교,6,물리치료학과,2.75,2.95
대구가톨릭대학교,6,보건관리학과,5.59,6.02
대구가톨릭대학교,6,회계세무학과,4.25,4.25
대구가톨릭대학교,7,로봇공학과,6.46,6.81
대구가톨릭대학교,7,미래자동차공학과,6.13,6.68
대구가톨릭대학교,7,언어청각치료학과,4.75,5.22
대구가톨릭대학교,8,건축학과,4.46,4.64
대구가톨릭대학교,8,문화콘텐츠학과,5.21,5.53
대구가톨릭대학교,8,방사선학과,3.04,3.22
대구가톨릭대학교,8,일어일문학과,5.42,5.78
대구교육대학교,100명,초등교육과,2.73,2.94
대구교육대학교,10명,초등교육과,3.69,5.14
대구교육대학교,11명,초등교육과,2.92,3.72
대구교육대학교,50명,초등교육과,2.98,3.3
대구교육대학교,6명,초등교육과,3.88,4.17
대구교육대학교,80명,초등교육과,3.12,3.43
대구대학교,10,기계자동차공학부,6.64,6.73
대구대학교,10,미디어커뮤니케이션학부,5.45,5.62
대구대학교,10,아동가정복지학과,6.25,6.8
대구대학교,10,청소년상담복지학과,5.92,5.92
대구대학교,11,경찰학부(자치경찰학전공),5.06,5.34
대구대학교,12,심리학과,4.88,5.06
대구대학교,13,경영학부,6.66,7.28
대구대학교,14,응급구조학과,5.35,5.35
대구대학교,18,반려동물산업학과,5.54,5.54
대구대학교,19,경찰학부(경찰행정학전공),4.45,4.68
대구대학교,3,스마트원예학과,5.7,6.21
대구대학교,3,전자전기공학부(반도체전자공학전공),6.54,6.87
대구대학교,3,전자전기공학부(전기공학전공),6.28,7.29
대구대학교,33,자유전공학부,6.7,7.33
대구대학교,35,사회복지학과,5.02,5.02
대구대학교,4,식품가공학과,6.29,6.29
대구대학교,4,식품영양학과,5.61,5.92
대구대학교,4,조경산림정원학과,6.52,6.52
대구대학교,4,평생교육실버복지학과,6.11,6.4
대구대학교,5,경제금융통상학과,6.77,7.45
대구대학교,5,공공안전학부(소방·행정학전공),5.5,5.89
대구대학교,5,국방군사학과,6.48,7.01
대구대학교,5,동물자원학과,6.8,7.06
대구대학교,5,문헌정보학과,5.5,5.86
대구대학교,5,보건의료학과,5.79,6.71
대구대학교,5,부동산·지적학과,5.66,6.79
대구대학교,5,소방안전방재학과,5.8,5.81
대구대학교,5,일본어일본학과,6.05,6.05
대구대학교,7,건축공학과,6.27,6.85
대구대학교,8,공공안전학부(공직법무전공),6.96,7.15
대구대학교,9,호텔관광경영학부,6.08,7.13
대구한의대학교,10,한의예과(자연),1.73,1.92
대구한의대학교,12,간호학과,3.26,3.6
대구한의대학교,14,한의예과(자연),1.74,1.91
대구한의대학교,17,간호학과,2.85,3.26
대구한의대학교,3,반려동물보건학과,5.2,5.3
대구한의대학교,3,반려동물산업학과,5.6,5.6
대구한의대학교,3,소방안전환경학과,4.6,5.8
대구한의대학교,3,아동청소년복지상담전공,5.9,6.2
대구한의대학교,4,보건의료행정학과,4.8,5.8
대구한의대학교,5,간호학과,3.01,3.18
대구한의대학교,5,경찰행정학과,5.6,6.4
대구한의대학교,5,중등특수교육과,4.0,5.4
대구한의대학교,5,한의예과(인문),1.59,1.64
대구한의대학교,5,한의예과(자연),1.6,1.89
대구한의대학교,5,화장품학과,5.7,6.0
대구한의대학교,6,미술심리치료학과,4.4,5.9
대구한의대학교,7,물리치료학과,3.35,3.49
대구한의대학교,7,재활치료학부,4.9,5.2
대구한의대학교,7,한의예과(인문),1.67,1.94
대구한의대학교,8,임상병리학과,3.86,4.24
대전대학교,5,스포츠건강재활학과,4.76,6.62
대전대학교,5,응급구조학과,5.25,5.14
대전대학교,5,임상병리학과,3.81,4.26
대전대학교,5,한의예과,1.0,1.0
대전대학교,8,간호학과,3.14,3.26
대전대학교,8,물리치료학과,4.39,3.0
대전신학대학교,23,신학과,6.0,7.0
대진대학교,10,국제지역학전공,5.15,5.31
대진대학교,10,국제통상학과,5.74,5.9
대진대학교,10,문예콘텐츠창작학과,5.05,5.19
대진대학교,10,문헌정보학과,4.63,4.88
대진대학교,10,사회복지학과,4.85,4.87
대진대학교,10,스마트건설환경공학과,5.52,5.68
대진대학교,10,스마트융합보안학과,5.53,5.58
대진대학교,10,식품영양학과,5.1,5.14
대진대학교,10,에너지공학부,5.43,5.58
대진대학교,10,역사·문화콘텐츠학과,4.65,4.91
대진대학교,10,중국학전공,5.48,5.79
대진대학교,12,경영학과,4.56,4.76
대진대학교,12,공공인재법학과,5.24,5.33
대진대학교,12,글로벌경제학과,5.33,5.4
대진대학교,12,미디어커뮤니케이션학과,4.58,4.63
대진대학교,12,스마트모빌리티전공,6.09,6.34
대진대학교,12,행정정보학과,5.32,5.51
대진대학교,14,AI빅데이터전공,5.55,5.67
대진대학교,15,공학자율학부,5.83,5.98
대진대학교,15,의생명과학과,5.4,5.63
대진대학교,15,컴퓨터공학전공,4.92,5.04
대진대학교,30,간호학과,3.53,3.69
대진대학교,5,데이터경영산업공학과,5.82,5.96
대진대학교,5,영어영문학과,4.95,5.48
대진대학교,7,보건경영학과,4.95,5.28
대진대학교,8,IT기계공학과,5.39,5.44
대진대학교,8,건축공학과,5.07,5.12
대진대학교,8,반도체융합공학과,5.75,5.89
대진대학교,8,아동학과,4.94,5.17
덕성여자대학교,11,글로벌융합대학 (인문사회),3.45,3.49
덕성여자대학교,15,미래인재대학 (자유전공학부),3.42,3.58
덕성여자대학교,18,미래인재대학 (AI신약학과),3.08,3.25
덕성여자대학교,18,미래인재대학 (가상현실융합학과),3.69,3.82
덕성여자대학교,18,미래인재대학 (데이터사이언스학과),3.44,3.58
덕성여자대학교,2,글로벌융합대학 (유아교육과),2.91,2.91
덕성여자대학교,20,과학기술대학,2.92,3.0
덕성여자대학교,20,약학대학,1.25,1.33
덕성여자대학교,26,미래인재대학 (자유전공학부),3.09,3.18
덕성여자대학교,3,Art & Design대학,1.07,1.26
덕성여자대학교,3,과학기술대학,1.5,1.5
덕성여자대학교,3,글로벌융합대학 (인문사회),3.23,3.74
덕성여자대학교,30,미래인재대학 (자유전공학부),3.25,3.44
덕성여자대학교,46,글로벌융합대학 (인문사회),3.03,3.2
덕성여자대학교,5,글로벌융합대학 (인문사회),3.42,3.49
덕성여자대학교,6,글로벌융합대학 (유아교육과),2.84,3.27
덕성여자대학교,6,약학대학,1.57,1.69
덕성여자대학교,64,글로벌융합대학 (인문사회),3.25,3.42
덕성여자대학교,8,미래인재대학 (자유전공학부),3.74,3.76
동국대학교,,간호학과,2.0,2.6
동국대학교,,조리외식경영학전공,2.8,3.7
동국대학교,,한의예과,1.6,1.92
동국대학교,,행정·경찰공공학부,4.7,4.9
동국대학교,10,불교문화콘텐츠전공,4.6,4.7
동국대학교,10,에너지·전기공학과,4.9,5.1
동국대학교,10,의예과,2.1,2.3
동국대학교,10,컴퓨터공학과,4.5,4.5
동국대학교,10,한의예과,1.4,1.4
동국대학교,10,호텔관광경영학전공,4.7,4.7
동국대학교,11,고고미술사학과,4.0,4.1
동국대학교,11,명상심리상담학과,4.5,5.3
동국대학교,11,불교학전공,4.2,4.6
동국대학교,12,간호학과,4.0,4.2
동국대학교,12,고고미술사학과,3.1,3.5
동국대학교,12,컴퓨터공학과,4.3,4.5
동국대학교,13,행정·경찰공공학부,4.4,4.6
동국대학교,14,가정교육과,3.9,3.9
동국대학교,14,유아교육과,2.9,3.5
동국대학교,15,경영학과,4.6,4.9
동국대학교,15,보건의료정보학과,3.8,3.9
동국대학교,15,뷰티메디컬학과,5.0,5.8
동국대학교,15,의예과,1.8,1.9
동국대학교,16,수학교육과,3.2,3.7
동국대학교,16,아동청소년교육학과,3.7,4.4
동국대학교,16,의예과,1.6,1.6
동국대학교,16,한의예과,1.7,1.8
동국대학교,16,항공서비스무역학과,3.8,4.6
동국대학교,17,소방방재전공,3.8,4.0
동국대학교,17,일어일문학과,3.5,3.8
동국대학교,17,행정·경찰공공학부,4.3,4.6
동국대학교,17,호텔관광경영학전공,3.2,4.7
동국대학교,19,글로컬인재학부,5.5,5.7
동국대학교,20,안전보건전공,4.8,5.0
동국대학교,20,자동차소재부품공학전공,4.0,4.4
동국대학교,21,국사학과,3.1,3.5
동국대학교,21,조경·정원디자인학부,4.1,4.2
동국대학교,22,웹문예학과,3.6,3.9
동국대학교,22,중어중문학과,3.8,4.1
동국대학교,23,한의예과,2.0,2.2
동국대학교,25,전자·정보통신공학과,4.6,4.8
동국대학교,26,정보경영학과,4.2,4.2
동국대학교,27,영어영문학과,3.3,3.6
동국대학교,27,조리외식경영학전공,4.4,4.7
동국대학교,27,회계세무학과,3.9,4.1
동국대학교,3,명상심리상담학과,4.9,4.9
동국대학교,3,불교문화콘텐츠전공,4.6,4.9
동국대학교,3,불교학전공,2.2,2.2
동국대학교,3,의예과,1.2,1.6
동국대학교,3,일어일문학과,4.3,5.9
동국대학교,3,한의예과,1.3,1.7
동국대학교,30,바이오제약공학과,3.8,4.1
동국대학교,30,의예과,1.4,1.5
동국대학교,33,항공서비스무역학과,4.4,5.4
동국대학교,35,사회복지학과,4.5,4.7
동국대학교,4,바이오제약공학과,3.3,3.7
동국대학교,4,소방방재전공,4.1,4.1
동국대학교,4,안전보건전공,4.5,5.5
동국대학교,4,전자·정보통신공학과,3.8,4.2
동국대학교,41,에너지·전기공학과,4.5,4.9
동국대학교,43,경영학과,4.4,4.8
동국대학교,43,컴퓨터공학과,3.9,4.2
동국대학교,45,호텔관광경영학전공,3.9,4.3
동국대학교,5,간호학과,2.0,2.0
동국대학교,5,국사학과,3.5,3.5
동국대학교,5,바이오제약공학과,5.2,5.2
동국대학교,5,불교문화콘텐츠전공,4.3,4.3
동국대학교,5,불교학전공,4.7,4.7
동국대학교,5,웹문예학과,3.9,3.9
동국대학교,5,유아교육과,4.1,4.2
동국대학교,5,조경·정원디자인학부,5.1,5.3
동국대학교,50,간호학과,2.4,2.5
동국대학교,56,행정·경찰공공학부,3.5,3.8
동국대학교,6,경영학과,3.2,4.0
동국대학교,6,소방방재전공,4.4,4.5
동국대학교,6,일어일문학과,5.0,5.0
동국대학교,6,조리외식경영학전공,4.8,4.8
동국대학교,6,중어중문학과,4.4,5.3
동국대학교,6,회계세무학과,4.3,4.3
동국대학교,7,국사학과,4.4,4.8
동국대학교,7,수학교육과,4.1,4.1
동국대학교,7,조경·정원디자인학부,4.4,5.1
동국대학교,7,한의예과,1.5,1.6
동국대학교,8,사회복지학과,4.3,4.3
동국대학교,8,조리외식경영학전공,5.3,5.4
동국대학교,9,고고미술사학과,1.7,3.9
동국대학교,9,보건의료정보학과,5.4,5.4
동국대학교,9,뷰티메디컬학과,5.2,5.3
동국대학교,9,유아교육과,4.4,4.4
동명대학교,20,뷰티예술대학,3.74,4.63
동명대학교,4,애견미용·행동교정학과,5.0,5.38
동명대학교,5,K-sports태권도학과,5.65,6.38
동명대학교,5,국제통상물류학과,5.5,5.88
동명대학교,5,미래자동차학과,3.41,3.75
동명대학교,5,유아교육과,4.28,4.5
동명대학교,5,응급구조학과,5.09,5.63
동명대학교,6,군사학과,4.38,5.68
동명대학교,8,반려동물보건학과,4.08,4.25
동명대학교,8,스포츠재활학과,4.58,4.63
동서대학교,1,건축학과,4.6,4.6
동서대학교,1,뮤지컬엔터테인먼트과,2.5,2.5
동서대학교,1,방사선학과,3.4,3.4
동서대학교,1,보건행정학과,4.5,4.5
동서대학교,1,임상병리학과,3.9,3.9
동서대학교,1,작업치료학과,3.6,3.6
동서대학교,1,체육학과,5.8,5.8
동서대학교,1,치위생학과,3.6,3.6
동서대학교,1,캠퍼스아시아학과,2.6,2.6
동서대학교,10,디자인학부,4.4,5.2
동서대학교,11,광고홍보학과,4.1,4.1
동서대학교,11,영상애니메이션학과,2.3,2.4
동서대학교,12,국제통상물류학부,3.2,3.6
동서대학교,13,간호학과,2.6,2.7
동서대학교,13,경영학부,2.7,2.8
동서대학교,13,식품영양학과,4.3,4.6
동서대학교,14,디지털금융학과,3.9,4.1
동서대학교,14,영화과,2.6,3.0
동서대학교,15,방사선학과,2.2,2.3
동서대학교,15,방송영상학과,3.8,4.1
동서대학교,15,스마트모빌리티학부,4.9,4.9
동서대학교,15,치위생학과,3.2,3.2
동서대학교,16,건축학과,4.3,4.7
동서대학교,16,국제통상물류학부,5.0,5.1
동서대학교,16,보건행정학과,4.0,4.0
동서대학교,16,임상병리학과,3.0,3.2
동서대학교,17,게임학과,2.5,2.9
동서대학교,17,작업치료학과,3.8,3.9
동서대학교,18,경영학부,4.2,4.6
동서대학교,19,디자인학부,2.6,3.3
동서대학교,2,건축공학과,2.5,2.5
동서대학교,2,경찰학과,3.1,3.1
동서대학교,2,방송영상학과,4.0,4.0
동서대학교,2,보건행정학과,2.2,2.2
동서대학교,2,식품영양학과,4.0,4.0
동서대학교,2,연기과,3.8,3.8
동서대학교,2,영상애니메이션학과,1.0,1.0
동서대학교,2,웹툰학과,1.5,1.5
동서대학교,2,작업치료학과,1.3,1.3
동서대학교,2,패션디자인학과,2.3,2.3
동서대학교,21,간호학과,2.7,2.8
동서대학교,21,방송영상학과,4.4,4.4
동서대학교,22,컴퓨터공학부,4.5,4.5
동서대학교,23,사회복지학과,4.6,4.9
동서대학교,24,광고홍보학과,3.8,4.3
동서대학교,25,컴퓨터공학부,2.7,3.1
동서대학교,26,글로벌관광대학,5.2,5.2
동서대학교,27,컴퓨터공학부,4.4,4.6
동서대학교,3,간호학과,1.5,1.5
동서대학교,3,디자인학부,3.8,3.8
동서대학교,3,디지털금융학과,3.8,3.8
동서대학교,3,사회복지학과,3.9,3.9
동서대학교,3,연기과,3.6,3.6
동서대학교,3,웹툰학과,2.4,2.4
동서대학교,3,임상병리학과,1.6,1.6
동서대학교,3,캠퍼스아시아학과,4.4,4.4
동서대학교,30,글로벌관광대학,5.4,5.5
동서대학교,33,글로벌관광대학,3.2,3.6
동서대학교,35,방송영상학과,3.9,4.0
동서대학교,36,경영학부,4.9,5.5
동서대학교,4,건축공학과,5.9,5.9
동서대학교,4,사회복지학과,2.0,2.2
동서대학교,4,식품영양학과,4.2,4.2
동서대학교,4,영화과,1.0,1.3
동서대학교,4,운동처방학과,3.2,3.3
동서대학교,4,체육학과,3.6,3.9
동서대학교,4,캠퍼스아시아학과,2.4,4.2
동서대학교,4,컴퓨터공학부,3.2,3.2
동서대학교,40,간호학과,2.0,2.2
동서대학교,5,건축공학과,4.0,4.0
동서대학교,5,건축학과,1.9,2.4
동서대학교,5,게임학과,4.6,4.7
동서대학교,5,경찰학과,2.0,2.4
동서대학교,5,보건행정학과,4.5,5.0
동서대학교,5,식품영양학과,2.5,2.7
동서대학교,5,영상애니메이션학과,3.0,3.1
동서대학교,5,웹툰학과,3.1,3.2
동서대학교,5,패션디자인학과,4.3,4.4
동서대학교,51,컴퓨터공학부,3.8,4.1
동서대학교,56,글로벌관광대학,4.7,5.4
동서대학교,6,건축학과,3.4,4.7
동서대학교,6,광고홍보학과,2.3,2.4
동서대학교,6,글로벌관광대학,4.0,4.0
동서대학교,6,웹툰학과,2.0,2.0
동서대학교,7,방사선학과,3.0,3.0
동서대학교,7,영상애니메이션학과,3.5,3.5
동서대학교,7,영화과,3.4,3.4
동서대학교,7,임상병리학과,3.3,3.3
동서대학교,7,작업치료학과,4.0,4.3
동서대학교,7,치위생학과,3.4,3.9
동서대학교,8,건축학과,4.4,4.6
동서대학교,8,게임학과,4.1,4.1
동서대학교,8,광고홍보학과,4.6,4.6
동서대학교,8,국제통상물류학부,6.0,6.0
동서대학교,8,방사선학과,3.2,3.3
동서대학교,8,보건행정학과,4.1,4.1
동서대학교,8,임상병리학과,3.4,3.4
동서대학교,8,작업치료학과,4.3,4.8
동서대학교,8,치위생학과,3.8,4.3
동서대학교,9,디자인학부,2.9,3.0
동서대학교,9,방송영상학과,2.2,2.2
동서대학교,9,캠퍼스아시아학과,3.6,4.0
동서대학교,9,패션디자인학과,4.2,4.7
동아대학교,10,기계공학과,5.1,5.24
동아대학교,10,정보수학과,5.12,5.57
동아대학교,10,철학생명의료윤리학과,5.19,5.28
동아대학교,11,건설시스템공학과,5.32,5.33
동아대학교,11,경제학과,4.95,5.18
동아대학교,11,경찰학과,3.75,3.83
동아대학교,12,경영학과,3.96,4.92
동아대학교,12,미디어커뮤니케이션학과,3.7,3.73
동아대학교,14,한국어문학과,4.43,4.62
동아대학교,15,경영학과,4.45,4.79
동아대학교,16,전기공학과,4.86,4.93
동아대학교,18,경영정보학과,4.81,4.9
동아대학교,18,관광경영학과,4.44,4.59
동아대학교,18,국제무역학과,4.49,4.76
동아대학교,20,의예과,1.45,1.86
동아대학교,4,건설시스템공학과,5.63,5.63
동아대학교,4,국제무역학과,2.59,2.59
동아대학교,4,전기공학과,4.59,4.59
동아대학교,42,경영학과,4.09,4.18
동아대학교,5,경영정보학과,3.65,4.29
동아대학교,5,관광경영학과,4.13,4.27
동아대학교,5,국제무역학과,4.39,5.05
동아대학교,5,전자공학과,4.69,4.69
동아대학교,6,경영정보학과,4.91,5.16
동아대학교,6,관광경영학과,4.51,4.73
동아대학교,6,교육학과,3.73,3.79
동아대학교,6,국제무역학과,4.9,4.95
동아대학교,6,사회학전공,4.39,4.51
동아대학교,6,스마트그린자원학과,5.16,5.29
동아대학교,6,아동학과,4.6,4.76
동아대학교,7,건축공학과,4.15,4.25
동아대학교,7,고고미술사학전공,4.59,5.28
동아대학교,7,미래에너지공학전공,4.81,5.44
동아대학교,7,바이오메디컬학과,4.5,4.55
동아대학교,7,반도체학과,5.18,5.19
동아대학교,7,사학전공,4.63,5.11
동아대학교,7,정보수학과,5.51,5.65
동아대학교,7,정치외교학전공,3.93,4.01
동아대학교,7,철학생명의료윤리학과,5.14,5.22
동아대학교,7,환경안전전공,5.43,5.49
동아대학교,8,고고미술사학전공,4.07,4.18
동아대학교,8,사학전공,4.26,4.45
동아대학교,8,사회복지학과,4.14,4.3
동아대학교,8,식품생명공학과,5.07,5.1
동아대학교,9,금융학과,4.68,5.22
동아대학교,9,도시공학과,5.51,6.01
동아대학교,9,바이오소재공학과,5.2,5.52
동아대학교,9,아동학과,4.04,4.28
동아대학교,9,응용생물공학과,4.44,4.71
동아대학교,9,한국어문학과,5.01,5.09
동아대학교,9,행정학과,4.5,4.69
동아대학교,9,화학과,5.31,5.62
동아대학교,기회균형대상자,기회균형대상자,4.92,5.45
동아대학교,농·어촌학생,농·어촌학생,4.77,5.18
동아대학교,잠재능력우수자,잠재능력우수자,4.34,4.47
동아대학교,특성화고교출신자(동일계),교출신자(동일계),2.81,3.16
동의대학교,10,경영학과,6.33,7.16
동의대학교,10,영어영문학과,7.19,7.19
동의대학교,13,경찰행정학과,5.34,5.34
동의대학교,15,간호학과,4.0,4.08
